Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID,topic,topic_prob,topic_keywords
3272,1.97e+18,10/9/2025 4:59,1,salah masuk ngehek tuntutan aneh buy it now ajaib,1.97e+18,,,in,2,12,1,https://x.com/undefined/status/1965641157943423237,1.96e+18,17+8,3273,-1,,
3274,1.97e+18,10/9/2025 4:56,0,aftermath ribut parlemen dikotakin menteri porto leluasa,1.97e+18,,rayestu,in,0,1,0,https://x.com/undefined/status/1965640512058392903,1.3e+18,17+8,3275,-1,,
3275,1.97e+18,10/9/2025 4:56,0,btc iphone kiss btc iphone bitcoin tokonauts pilih iphone btc,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965640494958190658,177915033.0,17+8,3276,85,1.0,"pro, kamera, kiss, chip, max, desain, setara, tahan, harga, 120hz"
3276,1.96e+18,10/9/2025 4:55,0,minoritas indonesia kemarin gblog pekerjaan buzzer influencer non-governmental organization barat kedoknya membela keadilan melestarikan lingkungan dipakai tidak tahu taunya melawan korupsi untung kalah orang pembuat menentukan kebenaran,1.97e+18,,v4nc1_b0zz,in,0,0,0,https://x.com/undefined/status/1965640137410597056,1.52e+18,17+8,3277,-1,,
3277,1.97e+18,10/9/2025 4:54,0,sikap terusan ngrendahin orang orang pro demo bawa bnernya bikin orang malas reformasidikorupsi tolakruu dsb orgnya ketahuan down low pnh lgian pnh klompok ngendaliin orang orang terbawa,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965640053503525174,1.69e+18,17+8,3278,5,0.0507451871149737,"demo, jakarta, gedung, dpr, ri, aksi, massa, demoojol, mahasiswa, dprri"
3278,1.97e+18,10/9/2025 4:49,5,jiancuk kerja ndadak menunggu viral polisi viral malingnya bebas kerna polisi suruh nglepas hasil pencurian kali yeah gantikapolri,1.97e+18,,VeritasArdentur,in,1,0,0,https://x.com/undefined/status/1965638805408677975,382641814.0,17+8,3279,22,1.0,"viral, virus, word, by, mouth, email, an, bekasi, etc, that"
3279,1.97e+18,10/9/2025 4:49,13,dipinjamkan proses sita tawa (laugh) menonton polisi bilang kekorban mending relain motor ditaro ceburin kepenjara diviralin viralin pungli proses minjem big brother nebus bbnya,1.97e+18,,,in,0,3,2,https://x.com/undefined/status/1965638712437645811,9.49e+17,17+8,3280,25,0.028991605190262313,"laugh, tawa, singapore, britain, nyebrang, rada, force, louis, kc, funny"
3280,1.97e+18,10/9/2025 4:47,3,jelang laga persib versus persebaya gbla polisi lakukan penyekatan titik masuk bandung,1.97e+18,https://pbs.twimg.com/media/G0dZdbYbQAAxRPw.jpg,txtdrimedia,in,0,1,2,https://x.com/undefined/status/1965638131719569687,1.15e+18,17+8,3281,-1,,
3281,1.97e+18,10/9/2025 4:45,0,orang orang bodoh percaya fufufafa gibran koklah merekaroy suryo counter-strike rocky gerung buktinya berani lapor polisipolda relative of yours suryo koar koar fufufafa gibrankalau bukti bawa lapor polda,1.97e+18,,MyArchive16,in,0,1,0,https://x.com/undefined/status/1965637627199246768,1.65e+18,17+8,3282,20,0.1180041562547583,"bodoh, koar, anjing, sahroni, nasdem, orang, sedunia, fajar, suryo, ahmad"
3282,1.97e+18,10/9/2025 23:59,2,polisi tangkap begal sadis jalur pantura terungkap pelaku kelainan mengejutkan,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965928207280222531,1.94e+18,Polisi,3283,-1,,
3283,1.97e+18,10/9/2025 23:59,4,cerita mahasiswa kurir nice hand medan motor paketnya dicuri viral update polisi tangkap pelaku great britain residivis narkoba somebody else's problem motor dijual rp700 ribu paket dibagibagikan semoga korban keadilan sumber,1.97e+18,,semar_semur,in,0,3,0,https://x.com/undefined/status/1965928144436973756,317047891.0,Polisi,3284,27,0.02149443662040159,"motor, maling, hilang, cikarang, dompet, seharga, laporan, ketangkep, kantor, barang"
3284,1.97e+18,10/9/2025 23:59,0,sumpah tidak ada polisi jalannya lancar jancuk macet jpl mayang kereta,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965928081027465486,150589950.0,Polisi,3285,-1,,
3285,1.97e+18,10/9/2025 23:59,1,rakyat indonesia polisi jatuh titik nadir perbaikilah jalankan tugas dasar uu cinta rakyat indonesia,1.97e+18,https://pbs.twimg.com/media/G0hhIiqaMAYWPXc.jpg,,in,0,0,0,https://x.com/undefined/status/1965928039881249240,1.89e+18,Polisi,3286,2,0.19951117083861605,"indonesiagelap, polrimusuhbersama, indonesia, polisipembunuh, sir, bubarkandpr, indonesiareset, indonesiabisa, rakyatbisa, indonesiacemas"
3286,1.97e+18,10/9/2025 23:58,0,polisi sediakan lokasi subscriber identity module keliling kota bandung,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965928016783290644,150589950.0,Polisi,3287,-1,,
3287,1.97e+18,10/9/2025 23:58,0,bubarin polisi institusi negara cenderung merugikan manfaatnyamana kapolrinya malu gerombolan dipimpinnya manfaatnya cenderung merugikansudah muah,1.97e+18,,HariPandowo,in,0,0,0,https://x.com/undefined/status/1965927972009070890,1.72e+18,Polisi,3288,-1,,
3288,1.97e+18,10/9/2025 23:58,1,mbok disesuaikan tupoksinya masyarakat tupoksinyanya cari uang mbayar pajak pajak mbayar polisi dpr menteri menteri,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965927894968053936,1.8e+18,Polisi,3289,-1,,
3289,1.97e+18,10/9/2025 23:58,0,sumbar demo polisi polisi ba gannyie ba,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965927885505761636,1087876332.0,Polisi,3290,5,0.03651906578874082,"demo, jakarta, gedung, dpr, ri, aksi, massa, demoojol, mahasiswa, dprri"
3290,1.97e+18,10/9/2025 23:58,2,officer black belt ceritanya polisi jaga mantan napi dibebasin dipantau polisi,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965927881764421711,150589950.0,Polisi,3291,30,0.04752740727463949,"patroli, polsek, kamtibmas, subang, gangguan, polressubang, blanakan, antisipasi, subangjawabarat, polisicintapetani"
3291,1.97e+18,10/9/2025 23:58,0,bentar polisi bodoh suruh melepas bakaldapat kenaikan pangkat istimewa dianggap beehati mulia,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965927800692687206,149363669.0,Polisi,3292,23,0.7627165332030014,"pangkat, terluka, panglima, panggil, pangkatnya, pangdam, munaf, sherina, kenaikan, tni"
3292,1.97e+18,10/9/2025 23:57,0,polisi menembakkan senjata kimia flatulence blanked mata arah demonstran yogyakarta,1.97e+18,,BiLLRaY2019,in,0,0,0,https://x.com/undefined/status/1965927732396830911,1.73e+18,Polisi,3293,24,0.2443599195875126,"flatulence, blanked, mata, unisba, nembakin, ndek, large, kena, pakai, mobil"
3293,1.97e+18,10/9/2025 23:57,0,nasibmu polri dirusak polisi,1.97e+18,,LanangJagad31,in,0,0,0,https://x.com/undefined/status/1965927685093470596,1.62e+18,Polisi,3294,-1,,
3294,1.97e+18,10/9/2025 23:57,0,men penguasa bikin kesal warganya peduli politik masyarakat bayar polisi pajak,1.97e+18,,moviemnfs,in,0,0,0,https://x.com/undefined/status/1965927659948613946,1.56e+18,Polisi,3295,21,0.5744032625192556,"mojokerto, lintas, penganiayaan, pengaturan, pagi, sekolah, mati, kota, satlantas, penguasa"
3295,1.97e+18,10/9/2025 23:57,1,kali gebukin rame rame polisi ngentot,1.97e+18,,P3gEl,in,0,0,0,https://x.com/undefined/status/1965927585529082359,1.6e+18,Polisi,3296,-1,,
3296,1.97e+18,10/9/2025 23:56,3,intinya polisi malas memproses maling repot,1.97e+18,https://pbs.twimg.com/media/G0hgnxfaMAElI6U.jpg,projectm_org,in,0,1,2,https://x.com/undefined/status/1965927480994439606,1.37e+18,Polisi,3297,-1,,
3297,1.97e+18,10/9/2025 23:56,0,selamat pagi semoga sehat rezeki berlimpah kecuali polisi,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965927453555307010,122338451.0,Polisi,3298,-1,,
3298,1.97e+18,10/9/2025 23:55,3,tholol besok cari rezeki keluarga berdayakan hansip polisi tidur dirumah,1.97e+18,,BiLLRaY2019,in,0,0,0,https://x.com/undefined/status/1965927036721180787,8.62e+17,Polisi,3299,-1,,
3299,1.97e+18,10/9/2025 23:54,0,polisi knights of the old republic ,1.97e+18,,gerqbera,in,0,0,0,https://x.com/undefined/status/1965926846891196675,1.85e+18,Polisi,3300,17,0.522129453004835,"abal, ngelindes, edan, temannya, warga, gebukin, gendut, brother, demonstran, nangkep"
3300,1.97e+18,10/9/2025 23:53,1,ribet lapor polisi ribet hormat semenjak laporan diacuhkan tindakan blok nomer keluarga teman polisi,1.97e+18,,DaniauliaL,in,0,0,0,https://x.com/undefined/status/1965926652128670014,1.71e+18,Polisi,3301,-1,,
3301,1.97e+18,10/9/2025 23:53,0,negara tetangga polisi bela mati matian koruptor,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965926630993572297,1.21e+18,Polisi,3302,-1,,
3302,1.97e+18,10/9/2025 23:53,0,curhatan evan korban fitnah pembunuhan keluarga bebas tunjukkan bukti polisi,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965926621686411465,1978790995.0,Polisi,3303,-1,,
3303,1.97e+18,10/9/2025 23:53,0,polisi kena mental polisi polisi manusia berguru manusia sopir kesabaran menggurui sang polisi,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965926512953274846,1.77e+18,Polisi,3304,-1,,
3304,1.97e+18,10/9/2025 23:52,0,ajak stop it maling mukulin polisi barengan,1.97e+18,,Divpropam,in,0,0,0,https://x.com/undefined/status/1965926444934246539,622255142.0,Polisi,3305,71,1.0,"stop, it, cowok, sampah, keur, hujan, gantungkapolri, kapolrisampah, pacarnya, budi"
3305,1.97e+18,10/9/2025 23:52,1,nyuruh rakyat jaga keamanan ronda tugas polisi gedein perut kali ganti kepemimpinan mengurusi pelanggaran lintas knalpot bising kendaraan lampu terobos lampu merah lawan arah helm merokok berkendara,1.97e+18,,pikiran_rakyat,in,0,0,0,https://x.com/undefined/status/1965926329439904151,83547122.0,Polisi,3306,57,1.0,"harmonis, wujudkan, sinergijagakedamaian, elemen, drs, persatuan, menjaga, dinamika, kesatuan, listyo"
3306,1.97e+18,10/9/2025 23:51,0,polisi jahat enggak mau mengaku enggak mau buka closed-circuit television bukti kematian dijawa viral sisanya gaktau,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965926258929525083,1.24e+18,Polisi,3307,48,1.0,"simpulkan, bukti, murni, gamma, pelakunya, laka, unnes, hilang, rilis, cari"
3307,1.97e+18,10/9/2025 23:51,0,melaporkan tni melangkah hadapi musuh hadapi rakyat polisi wibawa bubarkan komnas ham butuh,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965926210929832035,1.79e+18,Polisi,3308,-1,,
3308,1.97e+18,10/9/2025 23:49,0,polisi pemalas keliayan perut buncitnya,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965925509277405336,69308762.0,Polisi,3309,16,1.0,"kelakuannya, polisinya, masuknya, jual, tentara, sawah, malingnya, sistem, lobi, ngejar"
3309,1.97e+18,10/9/2025 23:47,8,masuk akal cartel sejujurnya aneh masukkin mobil cartel pembunuh berantai pakai motif biar jejak ketahui polisi,1.97e+18,,BiLLRaY2019,in,0,0,1,https://x.com/undefined/status/1965925138886701111,1.25e+18,Polisi,3310,55,1.0,"mafia, introvert, gangster, batman, iron, black, formula, asian, one, popular"
3310,1.97e+18,10/9/2025 23:46,1,maling digebukin dibakar masuk penjara dikasih polisi ditolak maling dilepas besok kehilangan lapor polisi malingnya ketangkap kesal disuruh laporan,1.97e+18,,TirtoID,in,0,1,0,https://x.com/undefined/status/1965924965041242452,217317100.0,Polisi,3311,-1,,
3311,1.97e+18,10/9/2025 23:46,0,periksa polisi wajahnya video viral orang polisi odgj polisi odgj polisi sanksi odgj masukkan rsj polisi odgj nonaktifkan masukkan rsj,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965924939447558599,1.74e+18,Polisi,3312,12,0.21580282506268586,"video, viral, cikarang, tiktok, cek, beredar, pashaungu, selengkapnya, utara, lihat"
3312,1.97e+18,10/9/2025 23:46,0,other half polisi kerjanya enak laporan bayar laporannya diproses slogannya melindungi mengayomi masyarakat other half masyarakat uang,1.97e+18,,gerqbera,in,0,0,0,https://x.com/undefined/status/1965924934397624462,1.86e+18,Polisi,3313,-1,,
3313,1.97e+18,10/9/2025 23:45,1,zaman lapor sosial media biar viral lapor polisi langsung lapor polisi butuh uang diproses mahal,1.97e+18,,,in,0,1,0,https://x.com/undefined/status/1965924593908199842,1.48e+18,Polisi,3314,-1,,
3314,1.97e+18,10/9/2025 23:44,333,polisi amplifier tentara masyarakat,1.97e+18,,randomable_,in,1,6,43,https://x.com/undefined/status/1965924421287424033,85495565.0,Polisi,3315,4,0.3320489975911997,"amplifier, tunjangan, rakyat, sumber, dpr, rumah, reformasipolri, resetindonesia, korban, resmi"
3315,1.97e+18,10/9/2025 23:43,0,kakak polisi mengomong kerja logatnya dibatak batakin dipalembang palembangjn aslinya jawa biar sangar,1.97e+18,,P3gEl,in,0,0,0,https://x.com/undefined/status/1965924106651709952,1.78e+18,Polisi,3316,-1,,
3316,1.97e+18,10/9/2025 23:42,1,tren remaja nekat foto jalanan tanjungpinang polisi ingatkan bahaya fototwngahjalan viral,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965923911729873321,1353603348.0,Polisi,3317,22,0.017801383486235674,"viral, virus, word, by, mouth, email, an, bekasi, etc, that"
3317,1.97e+18,10/9/2025 23:42,5,asrama polisi cerita lahan parkir lupa penyebab masyarakat susah marah mengumpat dead on arrival buruk terucap makian demikiam seterusny lingkaran setan uang haram kriminalisasi pembiaran,1.97e+18,,Rizal010102,in,0,0,0,https://x.com/undefined/status/1965923887960752269,157993318.0,Polisi,3318,43,1.0,"arrival, dead, on, maulid, kapolri, drs, peringatan, nabi, muhammad, listyo"
3318,1.97e+18,10/9/2025 23:42,0,pecat polisi profesional,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965923795241443418,1.29e+18,Polisi,3319,-1,,
3319,1.97e+18,10/9/2025 23:41,1,tangkap kayaknya stop it korban laporan motor ditahan barang bukti polisi menyarankan motor jadikan barang bukti ketok palu motor stop it korban maunya nyerahin maling lupa,1.97e+18,,JokiSosro,in,0,2,0,https://x.com/undefined/status/1965923575703154987,1.39e+18,Polisi,3320,27,0.4306056105546631,"motor, maling, hilang, cikarang, dompet, seharga, laporan, ketangkep, kantor, barang"
3320,1.97e+18,10/9/2025 23:32,0,suruh polisi keliling jalan kaki sepeda bekali pentungan rakyatnya memiliki senjata application programming interface polisinya penakut patroli tenaga keamanan gratis suruh rakyat siskamling,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965921315669565844,60490875.0,Polisi,3321,32,0.23250343078393018,"programming, application, interface, kereta, teriak, lautan, senjata, padam, resiko, revolusi"
3321,1.97e+18,10/9/2025 23:32,0,polisi kerjamu bodoh dibayar kerja menolong masyarakat disuruh cari bukti polisi,1.97e+18,https://pbs.twimg.com/media/G0ha-MgaIAA6FCB.jpg,KrlPenumpang,in,0,0,0,https://x.com/undefined/status/1965921272346587603,1.9e+18,Polisi,3322,-1,,
3322,1.97e+18,10/9/2025 23:30,0,hey you pecat polisi oknum polisi jahat bersikap,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965920928812118492,1.9e+18,Polisi,3323,-1,,
3323,1.97e+18,10/9/2025 23:30,6,polisi sdm rendah butuh viral bergerak uang maukerja ogah mental anak buahmu sigit,1.97e+18,,randomable_,in,0,6,0,https://x.com/undefined/status/1965920875024364096,401208559.0,Polisi,3324,61,1.0,"mental, sdm, mentalnya, rawat, tes, buru, kriminal, organisasi, bayangkan, sir"
3324,1.97e+18,10/9/2025 23:30,3,sulit dimengerti semoga dijalan ditilang polisi,1.97e+18,,BiLLRaY2019,in,0,0,0,https://x.com/undefined/status/1965920792635715926,85003847.0,Polisi,3325,-1,,
3325,1.97e+18,10/9/2025 23:30,1,pecat polisi jaga viral kerja confused sound,1.97e+18,,GoodRecom,in,0,0,0,https://x.com/undefined/status/1965920774323319007,538227522.0,Polisi,3326,22,0.529755470055717,"viral, virus, word, by, mouth, email, an, bekasi, etc, that"
3326,1.97e+18,10/9/2025 23:30,0,memaang strobo menyilaukan pengemudi disekelilingnya menyalakan strobo biru atur lali lintas nilang garda terdepan gambaran polisi konoha thinking out loud nilang kejar ketengah,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965920760633110843,169748673.0,Polisi,3327,-1,,
3327,1.97e+18,10/9/2025 23:30,0,polisi ngelepas viralin,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965920757839704385,1e+18,Polisi,3328,22,0.4117532704478079,"viral, virus, word, by, mouth, email, an, bekasi, etc, that"
3328,1.97e+18,10/9/2025 23:29,2,tujuan polisi anjing kesal kesal nangkep maling disuruh melepas tahi,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965920691108340179,1.64e+18,Polisi,3329,-1,,
3329,1.97e+18,10/9/2025 23:29,0,anrakis merajalela nepal polisi thank you berdaya militer ambil alih negara berlakukan darurat militer,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965920523277447612,1.47e+18,Polisi,3330,6,0.4992920656999441,"nepal, pm, protes, kathmandu, bentrokan, information, larangan, oli, antikorupsi, media"
3330,1.97e+18,10/9/2025 23:28,1,memaang strobo menyilaukan pengemudi disekelilingnya menyalakan strobo biru atur lali lintas nilang garda terdepan cuan gambaran polisi konoha thinking out loud nilang kejar ketengah,1.97e+18,,,in,0,1,1,https://x.com/undefined/status/1965920301574926463,1.68e+18,Polisi,3331,41,0.07446629682669516,"pengecut, solidaritasojol, nyali, pengalihan, solidaritas, ojol, pengikut, pengemudi, cuan, strobo"
3331,1.97e+18,10/9/2025 23:26,0,tolak kurangi samakan dana desa orang tidak ada kerjanya polisi,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965919945637900371,1.63e+18,Polisi,3332,-1,,
3332,1.97e+18,10/9/2025 23:26,1,polisi pekerjaan playing victim mengakui kesalahan sibuk mencari kambing hitam,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965919891455946965,1.54e+18,Polisi,3333,-1,,
3333,1.97e+18,10/9/2025 23:26,0,kasusnya penganiayaan kakak adik stop it teraaniaya disuruh polisi saksi standard operating procedure mohon tanggapannya,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965919727777366016/pu/img/hRjSs-v4Yv9UAzky.jpg,,in,0,0,0,https://x.com/undefined/status/1965919821264310405,1.5e+18,Polisi,3334,-1,,
3334,1.97e+18,10/9/2025 23:26,33,lapor rampok mom alert polisi,1.97e+18,,MurtadhaOne1,in,0,0,0,https://x.com/undefined/status/1965919783662313649,1.68e+18,Polisi,3335,-1,,
3335,1.97e+18,10/9/2025 23:25,3,okehh dadi polisi cae resident advisor bagustp bojone mening mening,1.97e+18,,ZakyFuad689604,in,0,0,0,https://x.com/undefined/status/1965919689219211708,1.69e+18,Polisi,3336,-1,,
3336,1.97e+18,10/9/2025 23:25,0,logat polisinya batak kebanyakan batak polisi stop it,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965919664120422524,1.58e+18,Polisi,3337,71,0.4991019625858703,"stop, it, cowok, sampah, keur, hujan, gantungkapolri, kapolrisampah, pacarnya, budi"
3337,1.97e+18,10/9/2025 23:25,4,tahi gunanya dibawa kantor polisi bikin lupa biar dipenjara biar kapok maling bjar rumah kagak ikutan dimaling setan,1.97e+18,,GoodRecom,in,0,0,0,https://x.com/undefined/status/1965919470054253022,1.88e+18,Polisi,3338,-1,,
3338,1.97e+18,10/9/2025 23:24,1,performa polisi bikin kecewa viral diperiksa propam proses malingnya anggaran polri diusulin role play 173t kenaikan masuk akal difokusin reformasi pelatihan,1.97e+18,,Rizal010102,in,0,0,0,https://x.com/undefined/status/1965919309496209449,1.69e+18,Polisi,3339,22,0.5836759703391385,"viral, virus, word, by, mouth, email, an, bekasi, etc, that"
3339,1.97e+18,10/9/2025 23:24,0,lisa kebanggaan negara thailand ngelapor mentertawakan polisi,1.97e+18,,jempoljemping,in,0,1,0,https://x.com/undefined/status/1965919242039210043,89179482.0,Polisi,3340,-1,,
3340,1.97e+18,10/9/2025 23:24,8,pelajar sekolah menengah kulon progo ditangkap polisi konten meresahkan masyarakat selengkapnya dibaca lurr sumber lokasi bok begal,1.97e+18,,randomable_,in,0,2,0,https://x.com/undefined/status/1965919236288819312,1.54e+18,Polisi,3341,-1,,
3341,1.97e+18,10/9/2025 23:24,18,tabrak tabrak polisi dishub pemda dsb pokoknya any second now mikirkah ketabrak menyalahkan pengemudi rakyat menuntut paralytic bertanggung,1.97e+18,,randomable_,in,0,0,1,https://x.com/undefined/status/1965919222015635725,1.13e+18,Polisi,3342,-1,,
3342,1.97e+18,10/9/2025 23:23,0,living indonesia scary korban kekerasan apapun disalahin diperkosa salah tidak pakai baju tertutup dimutilasi salah living together dianiaya polisi salah demo kdrt salah nurut suami dsb intinya wni aman,1.97e+18,,fitri99187,in,0,0,0,https://x.com/undefined/status/1965919155607187556,1.72e+18,Polisi,3343,2,0.07456543164661278,"indonesiagelap, polrimusuhbersama, indonesia, polisipembunuh, sir, bubarkandpr, indonesiareset, indonesiabisa, rakyatbisa, indonesiacemas"
3343,1.97e+18,10/9/2025 23:23,0,alami kali dirampok lapor polisi hasilnya tetangga kemalingan modus indikasikan orangnya alias malingnya nihil,1.97e+18,,brauslili,in,0,1,0,https://x.com/undefined/status/1965919151161282704,1.78e+18,Polisi,3344,-1,,
3344,1.97e+18,10/9/2025 23:22,0,dikonfirmasi polisi nikah siri,1.97e+18,https://pbs.twimg.com/media/G0hY3S1asAE7onL.jpg,,in,0,0,0,https://x.com/undefined/status/1965918956272992336,81806050.0,Polisi,3345,-1,,
3345,1.97e+18,10/9/2025 23:22,0,polisi pengayom masyarakat tukang pecat oknum memahami tugas fungsi aparat negara,1.97e+18,,RadioElshinta,in,0,0,0,https://x.com/undefined/status/1965918946508566902,68933514.0,Polisi,3346,-1,,
3346,1.97e+18,10/9/2025 23:22,7,negare nyang waras kaye nihtentare ame polisi pade membele rakyat pade ngebele pejabat korup,1.97e+18,,,in,0,1,2,https://x.com/undefined/status/1965918864958788037,1.38e+18,Polisi,3347,-1,,
3347,1.97e+18,10/9/2025 23:22,1,benci polisi buta lihat hitam putih,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965918712399278240,1554212347.0,Polisi,3348,-1,,
3348,1.97e+18,10/9/2025 23:21,0,dianiaya putussin tanganyadan direkamhabis lepasinsesuai kebijakan polisi,1.97e+18,,AgathaYosh53911,in,0,0,0,https://x.com/undefined/status/1965918572540211694,1.86e+18,Polisi,3349,-1,,
3349,1.97e+18,10/9/2025 23:21,3,laporan terbaru sumber york times can't be stuffed news wikipedia penembak ditangkap tahanan polisi situasi berkembang,1.97e+18,,neVerAl0nely__,in,0,0,0,https://x.com/undefined/status/1965918505548828721,1.89e+18,Polisi,3350,73,0.02001997438472021,"personal, area, network, breaking, news, eko, kuya, uya, patrio, nasdem"
3350,1.97e+18,10/9/2025 23:21,1,siskamling nangkep maling ditolak polisi alasan lupa malingnya digebukin dibakar dipenjara,1.97e+18,,Ary_PrasKe2,in,0,0,0,https://x.com/undefined/status/1965918465321218431,1.25e+18,Polisi,3351,-1,,
3351,1.97e+18,10/9/2025 23:19,4,tugasnya polisi ciptakan aman,1.97e+18,,DaniauliaL,in,0,4,0,https://x.com/undefined/status/1965918134843617417,317047891.0,Polisi,3352,103,1.0,"tugasnya, tugas, ytta, ora, tugu, menjalani, basi, ciptakan, blok, kolaborasi"
3352,1.97e+18,10/9/2025 23:19,1,isis pengasong khilafah mencoba bonus demografi indonesia mencuci otak information perjuangan sasarannya pos polisi dianggap thoghut cagar budaya,1.97e+18,,gerqbera,in,0,0,0,https://x.com/undefined/status/1965918128434766160,1.19e+18,Polisi,3353,2,0.12102166716726385,"indonesiagelap, polrimusuhbersama, indonesia, polisipembunuh, sir, bubarkandpr, indonesiareset, indonesiabisa, rakyatbisa, indonesiacemas"
3353,1.97e+18,10/9/2025 23:18,0,kemampuan berpikir bertindak baiknya nalar faktor fundamental perbaikan polisi tni menikmati berkurangnya penanganan konyol sekurangkurangnya,1.97e+18,,OryzaHermanto,in,0,0,0,https://x.com/undefined/status/1965917878038974934,1.72e+18,Polisi,3354,-1,,
3354,1.97e+18,10/9/2025 23:16,3,polisi pusat mengomong salah polisi tingkat daerah,1.97e+18,,KangManto123,in,0,0,1,https://x.com/undefined/status/1965917410848026931,85495565.0,Polisi,3355,-1,,
3355,1.97e+18,10/9/2025 23:15,0,cerita hey you bakar kantor polisi ketegangan dianggap ekspresi freedom speech diperkarakan logikanya orang bikin cerita hey you bakar rumah orang cina demo ahok tulisan gantung ahok sah sah,1.97e+18,,KangManto123,in,0,0,0,https://x.com/undefined/status/1965917180568154300,1.59e+18,Polisi,3356,5,0.09217532380291729,"demo, jakarta, gedung, dpr, ri, aksi, massa, demoojol, mahasiswa, dprri"
3356,1.97e+18,10/9/2025 23:15,2,mobil keluarga mitsubishi xpander nomor polisi laugh caf tertabrak kereta application programming interface perlintasan palang pintu jalan lintas peninjauan kabupaten oku sumatera selatan rabu sore mengakibatkan korban tewas,1.97e+18,,gagal_hijrah,in,0,0,0,https://x.com/undefined/status/1965917087303622808,1.64e+18,Polisi,3357,32,0.24067496115090506,"programming, application, interface, kereta, teriak, lautan, senjata, padam, resiko, revolusi"
3357,1.97e+18,10/9/2025 23:15,2,kasihan kakaknya double kerja polisi dibayar pakai pajak kerja korupsi suka menyerang sipil,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965917046203629952,1.41e+18,Polisi,3358,-1,,
3358,1.97e+18,10/9/2025 23:15,1,namanya polisi melindungi rakyat,1.97e+18,,P3gEl,in,0,0,0,https://x.com/undefined/status/1965916984996204756,1.6e+18,Polisi,3359,-1,,
3359,1.97e+18,10/9/2025 23:15,63,kapolsek senori polres tuban polda jatim iptu sudjarwo same here hadiri peringatan maulid nabi muhammad saw ponpes alcohol husna alcohol alawi desa jatisari polisi police polisiviral polisijatim polri polripresisi polisiindonesia,1.97e+18,,,in,2,4,27,https://x.com/undefined/status/1965916968898413028,67848433.0,Polisi,3360,-1,,
3360,1.97e+18,10/9/2025 23:13,0,karn polisi pandai menyetir,1.97e+18,,,in,0,0,1,https://x.com/undefined/status/1965916611568873800,1.6e+18,Polisi,3361,-1,,
3361,1.97e+18,10/9/2025 23:13,0,viral kerja dibayar kerja rahasia cocaine bikin coreng citra polisi heran kapolri turun turun,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965916559282749800,1.19e+18,Polisi,3362,22,1.0,"viral, virus, word, by, mouth, email, an, bekasi, etc, that"
3363,1.97e+18,10/9/2025 23:13,0,semoga polisi malas polsek medan menyusahkan kakak dipecat,1.97e+18,https://pbs.twimg.com/media/G0hWmY6bIAAAipi.jpg,,in,0,0,0,https://x.com/undefined/status/1965916460372603259,1.42e+18,Polisi,3364,-1,,
3364,1.97e+18,10/9/2025 23:12,0,polisi kantor polisi kerjaannya menganggur sedunia kayaknya enggak pernah kerja anjing kesal baca berita berita,1.97e+18,,MurtadhaOne1,in,0,0,0,https://x.com/undefined/status/1965916390680080438,1.8e+18,Polisi,3365,-1,,
