Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID,row_index,entity,label
3712,1.97e+18,10/9/2025 14:58,0,video jeshi cantonese exclamation polisi mkoa mtwara linawashikilia watu13 kwa tuhuma pizza wizi pembejeo pizza wakulima korosho msimu akizungumza wanahabari siku jumatano kamanda polisi mkoa huo sacp issa sulemani amesema mnamo agosti polisi kwa kushirikiana,1.97e+18,,txtforlooking,in,0,0,0,https://x.com/undefined/status/1965791910712541351,1.76e+18,Polisi,3713,3341,huo sacp,PER
3712,1.97e+18,10/9/2025 14:58,0,video jeshi cantonese exclamation polisi mkoa mtwara linawashikilia watu13 kwa tuhuma pizza wizi pembejeo pizza wakulima korosho msimu akizungumza wanahabari siku jumatano kamanda polisi mkoa huo sacp issa sulemani amesema mnamo agosti polisi kwa kushirikiana,1.97e+18,,txtforlooking,in,0,0,0,https://x.com/undefined/status/1965791910712541351,1.76e+18,Polisi,3713,3341,issa sulemani amesema mnamo agosti,PER
3712,1.97e+18,10/9/2025 14:58,0,video jeshi cantonese exclamation polisi mkoa mtwara linawashikilia watu13 kwa tuhuma pizza wizi pembejeo pizza wakulima korosho msimu akizungumza wanahabari siku jumatano kamanda polisi mkoa huo sacp issa sulemani amesema mnamo agosti polisi kwa kushirikiana,1.97e+18,,txtforlooking,in,0,0,0,https://x.com/undefined/status/1965791910712541351,1.76e+18,Polisi,3713,3341,kwa kushirikiana,PER
3713,1.97e+18,10/9/2025 14:57,0,coba cek perilaku paralytic polisi maaf,1.97e+18,,Doyeeonj,in,0,0,0,https://x.com/undefined/status/1965791753178698214,4685934673.0,Polisi,3714,3342,,
3714,1.97e+18,10/9/2025 14:56,0,sekian polisi indonesia orang diandalkan data polisi profesional dinaikkan pangkat amplifier dijadikan paralytic petinggi kepolisian,1.97e+18,,neVerAl0nely__,in,0,0,0,https://x.com/undefined/status/1965791560207085767,137557989.0,Polisi,3715,3343,,
3715,1.97e+18,10/9/2025 14:56,0,berdemo hugs and kisses berdemokrasi orang menyuarakan pendapat dijamin konstitusi berubah merugikan masyarakat muncul kekerasan fisik tindakan represif sepadan polisi bablas,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965791530574295433,574388946.0,Polisi,3716,3344,,
3717,1.97e+18,10/9/2025 14:53,0,motif pembunuhan berencana keluarga indramayu berhasil diungkap polisi malam denpasar kamil murah murah,1.97e+18,,GoodRecom,in,0,0,0,https://x.com/undefined/status/1965790865336807612,561900545.0,Polisi,3718,3345,,
3718,1.97e+18,10/9/2025 14:53,0,sekian polisi indonesia orang diandalkan data polisi profesional dinaikan pangkat amplifier dijadikan paralytic petinggi kepolisian,1.97e+18,,knownjohan,in,0,0,0,https://x.com/undefined/status/1965790725863575613,9.09e+17,Polisi,3719,3346,,
3719,1.94e+18,10/9/2025 14:52,0,rekayasa polisi lakukan melibatkan anggotanya,1.97e+18,,grok,in,0,2,0,https://x.com/undefined/status/1965790573887185154,70828230.0,Polisi,3720,3347,,
3721,1.97e+18,10/9/2025 14:51,0,ngedit faceswap susah lihat lehernya jere gede polisi tidur gapapa tidak pakai artificial intelligence,1.97e+18,https://pbs.twimg.com/media/G0fj1sxbMAAOtFt.jpg,,in,0,0,0,https://x.com/undefined/status/1965790306810601514,7.66e+17,Polisi,3722,3348,,
3722,1.97e+18,10/9/2025 14:51,0,polisi tetapkan tersangka perusakan mapolres blitar,1.97e+18,,knownjohan,in,0,0,0,https://x.com/undefined/status/1965790155115225452,9.09e+17,Polisi,3723,3349,,
3723,1.97e+18,10/9/2025 14:49,0,ngene jancok polisi koyok tahi kabeh,1.97e+18,,TirtoID,in,0,0,0,https://x.com/undefined/status/1965789822955729370,1.59e+18,Polisi,3724,3350,,
3724,1.97e+18,10/9/2025 14:48,0,viral oknum polisi tolak laporan warga pencurian motor kapolres metro bekasi maaf,1.97e+18,https://pbs.twimg.com/media/G0fjNFDbQAAbkkI.jpg,,in,0,0,0,https://x.com/undefined/status/1965789581644808684,1.46e+18,Polisi,3725,3351,,
3725,1.97e+18,10/9/2025 14:47,0,masuk akalpolisi ronda,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965789240362782772,1.94e+18,Polisi,3726,3352,,
3726,1.97e+18,10/9/2025 14:45,0,polda banten galakkan program polisi peduli pendidikan irup sekolahsekolah serang september polda banten menggelar program polisi peduli pendidikan mengerahkan pejabat utama pju inspektur upacara irup sekolah,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965788841723179173,1578222594.0,Polisi,3727,3353,,
3727,1.97e+18,10/9/2025 14:45,0,kemarin ghibah chindo chindo surabaya kualitas polisi indonesia wakakaka,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965788722227806266,1.37e+18,Polisi,3728,3354,chindo chindo surabaya,PER
3727,1.97e+18,10/9/2025 14:45,0,kemarin ghibah chindo chindo surabaya kualitas polisi indonesia wakakaka,1.97e+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965788722227806266,1.37e+18,Polisi,3728,3354,wakakaka,PER
3728,1.97e+18,10/9/2025 14:45,1,kumaha polisi gawena kie gening eeuy piraku mangul uang karek garap,1.97e+18,,,in,1,3,0,https://x.com/undefined/status/1965788603914871216,132078023.0,Polisi,3729,3355,,
3729,1.97e+18,10/9/2025 14:44,0,sidik jari korban sidik jari ktp daring tercatat data dukcapil polisi alat anyway niat mengembalikan metode terlacak jauhi kriminalisasi hubungan sehat red bandana putuscerai membunuh all the way kdrt,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965788416421007841,1.63e+18,Polisi,3730,3356,bandana,PER
3730,1.97e+18,10/9/2025 14:44,0,kepala polisi ind becus betah betah bertengger anak buahnya,1.97e+18,https://pbs.twimg.com/media/G0fiH6NbYAA1eC6.jpg,,in,0,0,0,https://x.com/undefined/status/1965788390483460204,1.59e+18,Polisi,3731,3357,ind,PER
3731,1.97e+18,10/9/2025 14:41,0,uang aspirasi masyarakat dibelanjakan riil disetop uangnya menaikan gaji anggota tni gaji polisi berkorban pengamanan,1.97e+18,,sosmedkeras,in,0,0,0,https://x.com/undefined/status/1965787741087776994,1.88e+18,Polisi,3732,3358,,
3732,1.97e+18,10/9/2025 14:41,0,polisi tidur hamsternya lucukan,1.97e+18,,humasrestrobek,in,0,0,0,https://x.com/undefined/status/1965787688625397981,1.26e+18,Polisi,3733,3359,,
3733,1.97e+18,10/9/2025 14:40,0,mendingan polisi ditugaskan jaga pencurian menurun,1.97e+18,,nauvalarif14579,in,0,0,0,https://x.com/undefined/status/1965787578323669340,772051172.0,Polisi,3734,3360,,
3734,1.97e+18,10/9/2025 14:40,0,mari teliti bareng peneliti cek langsung sumber resmi ugm konfirmasi jokowi lulus pernyataan rektor original video animation emilia agustus dokumen tangan polisi bareskrim hentikan penyelidikan juli bukti palsu sp3d,1.97e+18,,sabrinaazel,in,0,0,0,https://x.com/undefined/status/1965787481472979299,74439672.0,Polisi,3735,3361,jokowi,PER
3734,1.97e+18,10/9/2025 14:40,0,mari teliti bareng peneliti cek langsung sumber resmi ugm konfirmasi jokowi lulus pernyataan rektor original video animation emilia agustus dokumen tangan polisi bareskrim hentikan penyelidikan juli bukti palsu sp3d,1.97e+18,,sabrinaazel,in,0,0,0,https://x.com/undefined/status/1965787481472979299,74439672.0,Polisi,3735,3361,emilia,PER
3736,1.96e+18,10/9/2025 14:39,0,langsung urus ktpnya close air support surat keterangan kehilangan down low polisi repot barang hilang,1.97e+18,https://pbs.twimg.com/tweet_video_thumb/G0fhFDZakAAwSqo.jpg,sunoowim,in,0,1,0,https://x.com/undefined/status/1965787245857874359,1.12e+18,Polisi,3737,3362,,
3737,1.97e+18,10/9/2025 14:38,0,kerja polisi nata lintas pagi,1.97e+18,,kompascom,in,1,0,0,https://x.com/undefined/status/1965787013250170886,2953181006.0,Polisi,3738,3363,,
3738,1.97e+18,10/9/2025 14:38,0,fungsinya polisi menjilati kaki pejabat korup,1.97e+18,,EkoDwiSant73293,in,0,0,0,https://x.com/undefined/status/1965787006602293455,1.72e+18,Polisi,3739,3364,,
3739,1.97e+18,10/9/2025 14:37,0,mending cari penumpang syruh polisi ngronda,1.97e+18,,GoodRecom,in,0,0,0,https://x.com/undefined/status/1965786799453983134,1.94e+18,Polisi,3740,3365,,
3740,1.97e+18,10/9/2025 14:37,0,polisi suruh ronda malam makan gaji buta kantor tidur perut buncit buncit suruh stop it robot polisi anjing temanin ronda malam,1.97e+18,,arcassaka,in,0,1,0,https://x.com/undefined/status/1965786610320241059,1.95e+18,Polisi,3741,3366,,
3741,1.97e+18,10/9/2025 14:37,5,alasanmu masuk polisi,1.97e+18,,BiLLRaY2019,in,0,0,1,https://x.com/undefined/status/1965786609024135278,1.43e+18,Polisi,3742,3367,,
3742,1.97e+18,10/9/2025 14:36,0,kecuali mogok polisi aman,1.97e+18,,tanyakanrl,in,0,0,0,https://x.com/undefined/status/1965786541386776607,1.56e+18,Polisi,3743,3368,,
3743,1.97e+18,10/9/2025 14:36,3,haruskan lulusan sarjana orang lulusan latar keluarga ekonomi polisi kebanyakan polisi jalur uang profesi beli pakai uang salah,1.97e+18,,BiLLRaY2019,in,0,0,1,https://x.com/undefined/status/1965786392019308971,1.84e+18,Polisi,3744,3369,,
3744,1.97e+18,10/9/2025 14:35,28,fery irwandi acara tv percaya anggota tni tertangkap polisi demo agustus kemarin mengusik tni secetek bersikap dinilai dipercaya ketularan virusplongo,1.97e+18,,BiLLRaY2019,in,0,0,5,https://x.com/undefined/status/1965786168165032253,1.86e+18,Polisi,3745,3370,fery irwandi,PER
3745,1.97e+18,10/9/2025 14:35,0,kocak fanwar berujung laporan polisi hei korean popular music barusan tengok panncafe,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965786157691879659,1.92e+18,Polisi,3746,3371,,
3746,1.97e+18,10/9/2025 14:35,0,kapolri patung polisi polisi tidur almarhum paak hoegeng,1.97e+18,,sofiesyarief,in,0,1,0,https://x.com/undefined/status/1965786132467335629,4036695433.0,Polisi,3747,3372,paak hoegeng,PER
3747,1.97e+18,10/9/2025 14:35,0,anggota polisi rendah hidup layak anggota tni rendah hidup layak any second now rendah hidup layak ketimpangan pendapatan pejabat bawahan pemicu application programming interface sekam,1.97e+18,,PresidenKopi,in,0,1,0,https://x.com/undefined/status/1965786112401842679,1.55e+18,Polisi,3748,3373,,
3749,1.97e+18,10/9/2025 14:33,0,gila orang kulit putih kena rasis keingat kasusnya boyd enggak salah namanya lehernya injak polisi white stop it beritanya booming sedunia beda korban nyata,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965785788190429472,1.7e+18,Polisi,3750,3374,boyd,PER
3750,1.97e+18,10/9/2025 14:33,0,berharap terpaksa mengasih 100200rb 12jt oknum oknum sialan mengikuti proses hukum melelahkan potensi menghabiskan uang realistis hidup negara maling motor dibawa kantor polisi polisinya,1.97e+18,,MARQUEZ__93,in,0,1,0,https://x.com/undefined/status/1965785712407761385,1.62e+18,Polisi,3751,3375,,
3751,1.97e+18,10/9/2025 14:31,0,polisinya rakyat digasak siang kerja cari uang gaji polisi polisinya,1.97e+18,,sir_usil,in,0,1,0,https://x.com/undefined/status/1965785149418991635,1173836558.0,Polisi,3752,3376,,
3753,1.97e+18,10/9/2025 14:30,31,kesimpulannya polisi tni laporkan ferry irwandi,1.97e+18,,Engellbertha,in,0,2,0,https://x.com/undefined/status/1965784830475751471,1.01e+18,Polisi,3754,3377,ferry irwandi,PER
3754,1.97e+18,10/9/2025 14:29,0,perkara instastory provokator bakar kantor polisi layak proses bersalah praperadilan kebiasaan bebasin orang pakai opini publik,1.97e+18,,leonthecatto,in,0,1,0,https://x.com/undefined/status/1965784808895991903,1.63e+18,Polisi,3755,3378,instastory provokator,PER
3755,1.97e+18,10/9/2025 14:29,0,viral warga tangkap maling diproses polisi lupa melepas,1.97e+18,,SantorinisSun,in,0,1,0,https://x.com/undefined/status/1965784797806231667,1.81e+18,Polisi,3756,3379,,
3756,1.97e+18,10/9/2025 14:29,0,polisi nchini nepal walikuwa wananchi ila wakanyoosha mikono juu viongozi wamekimbia wow ndio wakawa chambo tutaamka,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965784774737641522,599013361.0,Polisi,3757,3380,wakanyoosha mikono,PER
3757,1.97e+18,10/9/2025 14:26,86,respons masyarakat police brutality pasif takut kayaknya video polisi ngegebukin orang ruang publik kota masyarakatnya pura pura lihat kerubungin polres amit amit selevel,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965783480396320768/img/Lmkz6HGDgvhJbYeA.jpg,,in,2,3,43,https://x.com/undefined/status/1965783853118976505,1.34e+18,Polisi,3758,3381,,
3758,1.97e+18,10/9/2025 14:25,17,biar polisi lulusan s3 dpr dongo berbenturan masyarakat orang protapnya mengamankan demo bikin demo laah dibenerin dicari pintar dongo iman korupsi hati nurani peka paham dpr,1.97e+18,,,in,0,0,6,https://x.com/undefined/status/1965783709355049463,2459065278.0,Polisi,3759,3382,,
3760,1.97e+18,10/9/2025 14:25,1,polisi indonesia kakak,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965783467548979200/img/k6_D6y48-9AzZyaO.jpg,,in,0,0,1,https://x.com/undefined/status/1965783606242210003,1.89e+18,Polisi,3761,3383,,
3761,1.97e+18,10/9/2025 14:24,0,polisi konoha lepaskan seragamnya membela warga sipil menggajunya menuntut hugs and kisses rakyat keadilan,1.97e+18,,Lilanoclla,in,0,0,0,https://x.com/undefined/status/1965783437077553309,360397438.0,Polisi,3762,3384,,
3763,1.97e+18,10/9/2025 14:23,0,ciledug sweeping polisi,1.97e+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965783308610289897,830713141.0,Polisi,3764,3385,,
3764,1.97e+18,10/9/2025 14:23,0,polisi siber dibayar,1.97e+18,,gruusomeflower,in,0,0,0,https://x.com/undefined/status/1965783209687601488,1.8e+18,Polisi,3765,3386,,
3765,1.97e+18,10/9/2025 14:23,0,polisi ngisi daya peelen,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965783109078843497,1.76e+18,Polisi,3766,3387,,
3766,1.97e+18,10/9/2025 14:22,0,bubarin brimob brimob polisi menyaingi tni dunia brimob polisi sipil tentara,1.97e+18,,hachuhats,in,0,1,0,https://x.com/undefined/status/1965782950840328232,1.36e+18,Polisi,3767,3388,,
3767,1.97e+18,10/9/2025 14:22,0,targetnya menyindir polisi indonesia network interface card,1.97e+18,https://pbs.twimg.com/media/G0fdHEvaoAA1IYH.jpg,,in,0,0,0,https://x.com/undefined/status/1965782888156451115,1.25e+18,Polisi,3768,3389,,
3768,1.97e+18,10/9/2025 14:22,0,jokower ahoker alias polisi sambo bangsatkeparat,1.97e+18,https://pbs.twimg.com/media/G0fdG9zagAEDKwo.jpg,,in,0,0,0,https://x.com/undefined/status/1965782879755280733,178967773.0,Polisi,3769,3390,jokower ahoker,PER
3769,1.97e+18,10/9/2025 14:22,0,diceritain ebel titik kumpul polisi tawa berlebihan,1.97e+18,,tbzuieon,in,0,1,0,https://x.com/undefined/status/1965782851749871850,258700046.0,Polisi,3770,3391,,
3770,1.97e+18,10/9/2025 14:21,0,sulit polisi menangkap tersangka penipuan koordinasi bergerak cepat polresta kendari,1.97e+18,,didiek_murdock,in,0,0,0,https://x.com/undefined/status/1965782759043125728,1.61e+18,Polisi,3771,3392,,
3771,1.97e+18,10/9/2025 14:21,0,polisi makan gaji buta,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965782731448807934,1.68e+18,Polisi,3772,3393,,
3772,1.97e+18,10/9/2025 14:21,0,gedein lapas polisi tangkapin maling bndar narkoba selesai datanya,1.97e+18,,PetugasDumay,in,0,0,0,https://x.com/undefined/status/1965782684141256830,1355129413.0,Polisi,3773,3394,,
3773,1.97e+18,10/9/2025 14:21,1,robot dituding makar tersinggung laporan polisi memidanakan orang kirakira lembaga tni sejatinya berperasaan,1.97e+18,,yoshi_sudarso,in,0,0,0,https://x.com/undefined/status/1965782628826862029,9.79e+17,Polisi,3774,3395,robot,PER
3774,1.97e+18,10/9/2025 14:20,0,diproses periksa polisi bertugas pembiaran kurun,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965782352795418701,1.85e+18,Polisi,3775,3396,,
3775,1.97e+18,10/9/2025 14:18,0,indonesia kelompok anarko dikaitkan gerakan anarkosindikalis antiotoritas antikapitalis afiliasi partai politik resmi muncul demo buruhmahasiswa mei amplifier agustus dituduh penyusup polisi serikat,1.97e+18,,GoodRecom,in,0,0,0,https://x.com/undefined/status/1965781922656997475,1.65e+18,Polisi,3776,3397,,
3776,1.97e+18,10/9/2025 14:18,3,pria bernama agusdi diduga pungutan liar pungli sopir bus pariwisata kawasan wisata malibo anai padang pariaman ditangkap polisi selasa,1.97e+18,,BiLLRaY2019,in,0,0,1,https://x.com/undefined/status/1965781842587701348,1.21e+18,Polisi,3777,3398,agusdi,PER
3777,1.97e+18,10/9/2025 14:17,13,polisi tangkap penikam guru pelajar antibes prancis,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965781694210048216,30201110.0,Polisi,3778,3399,,
3778,1.97e+18,10/9/2025 14:17,4,dih rakyat disuruh kerja jaga keamanan polisi tni,1.97e+18,,lantip,in,0,0,0,https://x.com/undefined/status/1965781611661939186,78644507.0,Polisi,3779,3400,,
3779,1.97e+18,10/9/2025 14:16,0,tito jajaran polisi bimbingan tito siskamling kesal kerja cari uang menggajih paralytic aparat baju coklat suruh tito didik jaga keamanan negeri insya aman amanah amin,1.97e+18,,jogja_sulis,in,0,1,0,https://x.com/undefined/status/1965781500865208450,1.72e+18,Polisi,3780,3401,tito,PER
3779,1.97e+18,10/9/2025 14:16,0,tito jajaran polisi bimbingan tito siskamling kesal kerja cari uang menggajih paralytic aparat baju coklat suruh tito didik jaga keamanan negeri insya aman amanah amin,1.97e+18,,jogja_sulis,in,0,1,0,https://x.com/undefined/status/1965781500865208450,1.72e+18,Polisi,3780,3401,tito siskamling,PER
3779,1.97e+18,10/9/2025 14:16,0,tito jajaran polisi bimbingan tito siskamling kesal kerja cari uang menggajih paralytic aparat baju coklat suruh tito didik jaga keamanan negeri insya aman amanah amin,1.97e+18,,jogja_sulis,in,0,1,0,https://x.com/undefined/status/1965781500865208450,1.72e+18,Polisi,3780,3401,tito,PER
3780,1.97e+18,10/9/2025 14:15,1,polisi nepal digaji rendah about to throw up punyak bisnis bekingan konoha polisi nepal mudah menyerah konoha gajinya rendah hasil jarahan bisnis bekingan about to throw up menyerah kejam kalog periuk dapur about to throw up,1.97e+18,https://pbs.twimg.com/media/G0fbhIUaIAA-0WW.jpg,,in,0,0,0,https://x.com/undefined/status/1965781276948058577,1.89e+18,Polisi,3781,3402,,
3781,1.97e+18,10/9/2025 14:15,0,that's ok polisi negurnya langsung talk later,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965781268886343883,1578222594.0,Polisi,3782,3403,,
3782,1.97e+18,10/9/2025 14:15,0,ayang hilang lapor polisi dibantuin,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965781263622742206,105695916.0,Polisi,3783,3404,,
3783,1.97e+18,10/9/2025 14:15,0,tinggal menunggu dikasih surat cinta polisi,1.97e+18,,catchmeupco,in,0,0,0,https://x.com/undefined/status/1965781196299960500,335158475.0,Polisi,3784,3405,,
3784,1.97e+18,10/9/2025 14:15,30,nepal rakyat melawan polisi korupsi indonesia bedanya tipis polisi pengayom penjaga kepentingan oligarki elit rakyat muah,1.97e+18,,NenkMonica,in,0,5,6,https://x.com/undefined/status/1965781177429610699,1.28e+18,Polisi,3785,3406,,
3785,1.97e+18,10/9/2025 14:15,0,oknum kayaknya oknum tawa berlebihan awas dibelain polisi kontolk gakguna,1.97e+18,,parachieetamol,in,0,0,0,https://x.com/undefined/status/1965781067971059754,1.39e+18,Polisi,3786,3407,,
3786,1.97e+18,10/9/2025 14:14,5,pol bosan polisi,1.97e+18,,,in,0,2,0,https://x.com/undefined/status/1965781028079030313,1.12e+18,Polisi,3787,3408,,
3787,1.97e+18,10/9/2025 14:14,0,mendagri sosmed cikarang maling motor ketangkep warga anter polisi suruh ddilepasin,1.97e+18,,gakisoarim,in,0,0,0,https://x.com/undefined/status/1965781019354972364,1.93e+18,Polisi,3788,3409,,
3788,1.97e+18,10/9/2025 14:14,12,kematian gajah sumatera tntn sorotan polisi lakukan investigasi,1.97e+18,,,in,1,1,4,https://x.com/undefined/status/1965780865302348125,1.48e+18,Polisi,3789,3410,,
3789,1.97e+18,10/9/2025 14:13,4,ancongming tertarikkah pembina polisi nepal,1.97e+18,https://pbs.twimg.com/media/G0fbNniaMAAmLi_.jpg,,in,0,0,1,https://x.com/undefined/status/1965780796616458574,1.32e+18,Polisi,3790,3411,ancongming,PER
3790,1.97e+18,10/9/2025 14:13,0,wanafundishwa nini shuleni jamii inapotoka hakuna maadili kiongozi mkuu nchi anakula wapiga deal nchi hii kiziga katapeli fedha pizza uniform pizza polisi lakini ndiyo kila siku yuko ikulu mtu mwema lissu yuko jera kwanamna hii maadili yanatokea vipi kwenye nchi,1.97e+18,,somexthread,in,0,0,0,https://x.com/undefined/status/1965780758636994915,8.01e+17,Polisi,3791,3412,wanafundishwa,PER
3790,1.97e+18,10/9/2025 14:13,0,wanafundishwa nini shuleni jamii inapotoka hakuna maadili kiongozi mkuu nchi anakula wapiga deal nchi hii kiziga katapeli fedha pizza uniform pizza polisi lakini ndiyo kila siku yuko ikulu mtu mwema lissu yuko jera kwanamna hii maadili yanatokea vipi kwenye nchi,1.97e+18,,somexthread,in,0,0,0,https://x.com/undefined/status/1965780758636994915,8.01e+17,Polisi,3791,3412,nini shuleni jamii inapotoka hakuna maadili kiongozi mkuu nchi anakula wapiga deal,PER
3790,1.97e+18,10/9/2025 14:13,0,wanafundishwa nini shuleni jamii inapotoka hakuna maadili kiongozi mkuu nchi anakula wapiga deal nchi hii kiziga katapeli fedha pizza uniform pizza polisi lakini ndiyo kila siku yuko ikulu mtu mwema lissu yuko jera kwanamna hii maadili yanatokea vipi kwenye nchi,1.97e+18,,somexthread,in,0,0,0,https://x.com/undefined/status/1965780758636994915,8.01e+17,Polisi,3791,3412,yuko,PER
3790,1.97e+18,10/9/2025 14:13,0,wanafundishwa nini shuleni jamii inapotoka hakuna maadili kiongozi mkuu nchi anakula wapiga deal nchi hii kiziga katapeli fedha pizza uniform pizza polisi lakini ndiyo kila siku yuko ikulu mtu mwema lissu yuko jera kwanamna hii maadili yanatokea vipi kwenye nchi,1.97e+18,,somexthread,in,0,0,0,https://x.com/undefined/status/1965780758636994915,8.01e+17,Polisi,3791,3412,yuko jera kwanamna hii maadili yanatokea vipi kwenye nchi,PER
3791,1.97e+18,10/9/2025 14:13,0,lngs sp3 administrator on forum network etc biar superior tugas utamanya mengayomi layak polisi negara,1.97e+18,,BiLLRaY2019,in,0,1,0,https://x.com/undefined/status/1965780617020440614,1.6e+18,Polisi,3792,3413,,
3792,1.97e+18,10/9/2025 14:12,0,serangkaian penyelidikan alat bukti dinyatakan lengkap polisi menangkap nat bandara haluoleo penangkapan bertepatan nat berencana perjalanan makassar,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965780545390195016,4144624752.0,Polisi,3793,3414,,
3793,1.97e+18,10/9/2025 14:12,0,paralytic politisi bikin budaya korup kelompok diajak bikin budaya korup bermain paralytic pebisnis kelompok kelompok polisi diam diam kerjasama boyfriend over shoulder boyfriend over shoulder preman penyelundup pejudi prostitusi bandar narkoba,1.97e+18,,KangSemproel,in,0,0,0,https://x.com/undefined/status/1965780471134257512,1.7e+18,Polisi,3794,3415,,
3794,1.97e+18,10/9/2025 14:12,9,nepal polisi menembak mati tewas kayaknya kakak,1.97e+18,,DuniaSlaveDunia,in,0,0,2,https://x.com/undefined/status/1965780325000532130,1.83e+18,Polisi,3795,3416,,
3795,1.97e+18,10/9/2025 14:10,0,pecat polisi melindungi pelaku kejahatan,1.97e+18,,Divpropam,in,0,0,0,https://x.com/undefined/status/1965780044808335791,78644507.0,Polisi,3796,3417,,
3796,1.97e+18,10/9/2025 14:10,0,eneg saudara mengumbulumbulkan polisi penjilat aseli polisi coi orang dipilih pekerjaan,1.97e+18,,v1_souls,in,0,1,0,https://x.com/undefined/status/1965779847424381153,1.85e+18,Polisi,3797,3418,,
3797,1.97e+18,10/9/2025 14:09,2,polisi layout kingdom hearts ,1.97e+18,,gundala2221,in,0,0,1,https://x.com/undefined/status/1965779716755091882,1.2e+18,Polisi,3798,3419,,
3798,1.97e+18,10/9/2025 14:09,1,polisi menangkap perempuan berinisial nat dugaan penipuan penggelapan uang senilai rp19 juta pelaku ditangkap bandara haluoleo konawe selatan konsel sulawesi tenggara sultra,1.97e+18,,Goo9le_Fiv3,in,0,0,0,https://x.com/undefined/status/1965779546449625244,9.1e+17,Polisi,3799,3420,nat,PER
3799,1.97e+18,10/9/2025 14:08,0,hati polisi tentara hentikan membuli aktivis feri irwandi rakyat melawan multi user ganas represif pemerintah maaf minggu hianati semestinya konsolidasi menangkap pengecut pelanggar ham berat belajar nepal,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965779376248889787,1.6e+18,Polisi,3800,3421,feri irwandi,PER
3800,1.97e+18,10/9/2025 14:08,0,polisi kenangan author yoko ogawa memory police gramedia pustaka utama rate,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965779328865865765,1.18e+18,Polisi,3801,3422,yoko ogawa,PER
3802,1.97e+18,10/9/2025 13:58,0,kabur makassar wanita kendari ditangkap polisi penipuan penjualan iphone,1.97e+18,,v1_souls,in,0,1,0,https://x.com/undefined/status/1965777023609299057,1.85e+18,Polisi,3803,3423,,
3803,1.97e+18,10/9/2025 13:58,0,ih pakai alasan in love titik polisi wonderful,1.97e+18,,manukahoneyland,in,0,0,0,https://x.com/undefined/status/1965777003950506438,1.65e+18,Polisi,3804,3424,ih,PER
3805,1.97e+18,10/9/2025 13:58,0,jujur rill enggak mau masuk gara surabaya panas polisi tidur segede gaban taunya keterima,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965776857254801613,3106119078.0,Polisi,3806,3425,rill,PER
3806,1.97e+18,10/9/2025 13:57,0,polisi simpulkan murni laka lantas rilis closed-circuit television survei goodstats bilang mayoritas rakyat ragu institusi trust variatif tergantung sumber sarcasm cctvnya selfisolate biar kasusnya murni bukti,1.97e+18,,,in,0,1,0,https://x.com/undefined/status/1965776735267627422,1.85e+18,Polisi,3807,3426,,
3807,1.97e+18,10/9/2025 13:56,0,polisi bengak dasar tamatan,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965776431709057146,1.37e+18,Polisi,3808,3427,,
3808,1.97e+18,10/9/2025 13:56,1,sikap polisi kebanyakan layaknya lingkaran setan sistem polisi jalankan terjadikah korban polisi lapor polisi prosesnya rumit polisi malas melakukannya santai aneh,1.97e+18,,O1ASA,in,1,0,0,https://x.com/undefined/status/1965776389879316573,1.83e+18,Polisi,3809,3428,,
3809,1.97e+18,10/9/2025 13:56,0,polisi sadar rakyat merasakan ketidakadilan pemerintah korup relevan pemerintah membenturkan polisi rakyatnya,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965776355477598386,1.64e+18,Polisi,3810,3429,,
3810,1.97e+18,10/9/2025 13:55,1,kesini kesana polisi,1.97e+18,,nntweetnn,in,0,0,0,https://x.com/undefined/status/1965776139215126783,1.72e+18,Polisi,3811,3430,,
